id_0;fid_unidad;cod_le;cod_ue_det;des_ue_det;cod_dep;nom_dep;cod_prov;nom_prov;cod_mun;nom_mun;cod_mod_ap;modalidad;cod_le_12;cod_ue;des_ue;area;cod_depn;cant_2020;crec_anual;cant_2024
7153;14554;81980286;"81980079;81980080";"VILLA NORTE I;VILLA NORTE II";7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980286;81980080;VILLA NORTE II;U;1;432;1;
7154;14738;81980533;81981203;VIRGEN DE GUADALUPE;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980533;81981203;VIRGEN DE GUADALUPE;U;1;954;4;
7155;10406;80930065;80930062;KALLPA WAWA CHANGO;3;Cochabamba;6;Arque;1;Arque;2;Alternativa;80930065;80930062;KALLPA WAWA CHANGO;R;1;128;5;
7156;6753;71980049;71980061;SAN MIGUEL;7;Santa Cruz;1;Andres Iba?ez;2;Cotoca;1;Regular;71980049;71980061;SAN MIGUEL;R;1;455;9;
7157;6595;71940007;71940007;POZA VERDE;7;Santa Cruz;5;Chiquitos;2;Pailon;1;Regular;71940007;71940007;POZA VERDE;R;1;674;2;
7158;7968;80560024;80560027;HUISCO KARI;2;La Paz;18;Gualberto Villarroe;1;San Pedro de Curahuara;1;Regular;80560024;80560027;HUISCO KARI;R;1;72;5;
7159;14891;81980690;81981381;PENIEL;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980690;81981381;PENIEL;U;3;852;8;
7160;13574;81860033;81860022;SAN MATEO B;7;Santa Cruz;13;Manuel M. Caballero;1;Comarapa;1;Regular;81860033;81860022;SAN MATEO B;R;1;543;8;
7161;14575;81980344;"81980394;81981209";"1RO. DE MAYO I;1RO. DE MAYO II";7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980344;81980394;1RO. DE MAYO I;U;1;940;6;
7162;10075;80880128;80880130;WAWA UTA DE UYUNI;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880128;80880130;WAWA UTA DE UYUNI;R;1;72;8;
7163;10050;80880096;80880101;UYUNI;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880096;80880101;UYUNI;R;1;972;1;
7164;14896;81980695;81981386;BIBOSI;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980695;81981386;BIBOSI;U;1;585;8;
7165;14551;81980283;81980435;ARTURO MEDEIROS SANCHEZ;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980283;81980435;ARTURO MEDEIROS SANCHEZ;U;1;105;3;
7166;14932;81980732;81981431;26 DE SEPTIEMBRE NORTE;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980732;81981431;26 DE SEPTIEMBRE NORTE;U;1;731;0;
7167;443;40710005;40710005;VILLA PARKA;2;La Paz;3;Pacajes;5;Charana;1;Regular;40710005;40710005;VILLA PARKA;R;1;940;1;
7168;10333;80920027;80920028;TIPANI;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920027;80920028;TIPANI;R;1;26;6;
7169;14366;81980074;81980078;JUAN LABORDE MOREL;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980074;81980078;JUAN LABORDE MOREL;U;2;494;9;
7170;14363;81980071;"81980393;81980426";"DR. JOSE MARIANO SERRANO TARDE;DR. JOSE MARIANO SERRANO MAANA";7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980071;81980426;DR. JOSE MARIANO SERRANO MAANA;U;1;475;1;
7171;14846;81980645;81981334;18 DE NOVIEMBRE;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980645;81981334;18 DE NOVIEMBRE;U;1;152;1;
7172;5267;70950043;70950049;2 DE AGOSTO;3;Cochabamba;4;Esteban Arce;2;Anzaldo;1;Regular;70950043;70950049;2 DE AGOSTO;R;1;564;3;
7173;3587;61980030;"61980008;61980036";"JOSE PARADA LANGUIDEY;8 DE SEPTIEMBRE";7;Santa Cruz;1;Andres Iba?ez;3;Porongo (Ayacucho);1;Regular;61980030;61980008;JOSE PARADA LANGUIDEY;R;1;73;0;
7174;2461;60870010;60870010;ISMAEL MONTES;3;Cochabamba;12;Carrasco;3;Pocona;1;Regular;60870010;60870010;ISMAEL MONTES;R;1;749;5;
7175;14884;81980683;81981372;FRED NUEZ GONZALES;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980683;81981372;FRED NUEZ GONZALES;U;1;601;8;
7176;14314;81980020;81980432;SAN JOAQUIN;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980020;81980432;SAN JOAQUIN;U;1;242;8;
7177;11059;81110001;81110001;ALMIDONANI;4;Oruro;13;San Pedro De Totora;1;San Pedro de Totora;1;Regular;81110001;81110001;ALMIDONANI;R;1;813;0;
7178;10322;80920016;"80920039;80920047";"CUSTODIO AYAVIRI;JAIME MENDEZ QUIROGA";3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920016;80920047;JAIME MENDEZ QUIROGA;U;1;669;1;
7179;4981;70870076;70870078;5 DE ABRIL;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870076;70870078;5 DE ABRIL;R;1;999;3;
7180;3581;61980024;61980013;SAN PEDRO;7;Santa Cruz;1;Andres Iba?ez;3;Porongo (Ayacucho);1;Regular;61980024;61980013;SAN PEDRO;R;1;26;2;
7181;14377;81980085;81980422;13 DE ENERO;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980085;81980422;13 DE ENERO;U;1;260;2;
7182;6750;71980046;71980056;2 DE FEBRERO;7;Santa Cruz;1;Andres Iba?ez;2;Cotoca;1;Regular;71980046;71980056;2 DE FEBRERO;R;1;954;2;
7183;4892;70860001;70860001;ABRAHAM FLORES VELASQUEZ;3;Cochabamba;13;Mizque;3;Alalay;1;Regular;70860001;70860001;ABRAHAM FLORES VELASQUEZ;R;1;945;4;
7184;14067;81950101;81950103;VILLA AMBORO;7;Santa Cruz;4;Ichilo;1;Buena Vista;1;Regular;81950101;81950103;VILLA AMBORO;R;1;869;2;
7185;5507;71230017;71230017;24 DE JULIO;4;Oruro;1;Cercado;2;Caracollo;1;Regular;71230017;71230017;24 DE JULIO;R;1;941;7;
7186;11075;81110017;81110018;PUERTO ESCOMA;4;Oruro;13;San Pedro De Totora;1;San Pedro de Totora;1;Regular;81110017;81110018;PUERTO ESCOMA;R;1;357;5;
7187;2452;60860007;60860004;PAJCHA ALTA;3;Cochabamba;13;Mizque;3;Alalay;1;Regular;60860007;60860004;PAJCHA ALTA;R;1;260;8;
7188;4992;70870090;70870096;24 DE FEBRERO;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870090;70870096;24 DE FEBRERO;R;1;282;7;
7189;14486;81980208;81980424;SANTA CRUZ DE LA SIERRA KM 8 AL NORTE;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980208;81980424;SANTA CRUZ DE LA SIERRA KM 8 AL NORTE;U;1;800;0;
7190;442;40710004;40710004;CHINOCAVI;2;La Paz;3;Pacajes;5;Charana;1;Regular;40710004;40710004;CHINOCAVI;R;1;683;4;
7191;4971;70870058;70870056;27 DE MAYO;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870058;70870056;27 DE MAYO;R;1;958;1;
7192;9916;80870009;80870016;8 DE SEPTIEMBRE;3;Cochabamba;12;Carrasco;1;Totora;1;Regular;80870009;80870016;8 DE SEPTIEMBRE;R;1;257;4;
7193;10330;80920024;80920024;SALTO;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920024;80920024;SALTO;R;1;40;6;
7194;1483;50950018;50950018;JESUS MARIA DE QUECOMA;3;Cochabamba;4;Esteban Arce;4;Sacabamba;1;Regular;50950018;50950018;JESUS MARIA DE QUECOMA;R;2;28;4;
7195;14558;81980290;"81980397;81980398";"23 DE MARZO MAANA;23 DE MARZO TARDE";7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980290;81980397;23 DE MARZO MAANA;U;1;756;0;
7196;14552;81980284;81980423;EL CARMEN;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980284;81980423;EL CARMEN;U;1;361;4;
7197;1496;50950031;50950029;WAWA WASI DE QUECOMA BAJO;3;Cochabamba;4;Esteban Arce;4;Sacabamba;1;Regular;50950031;50950029;WAWA WASI DE QUECOMA BAJO;R;1;437;9;
7198;10326;80920020;80920019;PALOMA PAMPA;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920020;80920019;PALOMA PAMPA;R;1;622;8;
7199;4128;70560014;70560014;SAN JOSE BAJO;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;70560014;70560014;SAN JOSE BAJO;R;1;655;1;
7200;9960;80880004;80880004;CHALLUMA;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880004;80880004;CHALLUMA;R;1;661;5;
7201;14464;81980184;81980396;SAN JUAN;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980184;81980396;SAN JUAN;U;1;995;9;
7202;5146;70930041;70930041;MARTIN CARDENAS;3;Cochabamba;6;Arque;2;Tacopaya;1;Regular;70930041;70930041;MARTIN CARDENAS;R;1;193;2;
7203;9935;80870029;80870043;25 DE MAYO;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;80870029;80870043;25 DE MAYO;R;1;679;9;
7204;14947;81980747;81981450;EL REMANSO;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980747;81981450;EL REMANSO;U;3;646;4;
7205;11268;81200017;81200017;NUEVA ESPERANZA;4;Oruro;4;Sajama;1;Curahuara de Carangas;1;Regular;81200017;81200017;NUEVA ESPERANZA;R;1;865;5;
7206;10328;80920022;80920021;PUCARA;3;Cochabamba;6;Arque;1;Arque;1;Regular;80920022;80920021;PUCARA;R;1;860;7;
7207;11077;81110019;81110020;ROSASANI;4;Oruro;13;San Pedro De Totora;1;San Pedro de Totora;1;Regular;81110019;81110020;ROSASANI;R;1;619;3;
7208;10380;80930034;80930034;ADELA ZAMUDIO;3;Cochabamba;6;Arque;1;Arque;1;Regular;80930034;80930034;ADELA ZAMUDIO;R;1;719;7;
7209;10340;80920034;80920037;VICTOR BARRIENTOS;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920034;80920037;VICTOR BARRIENTOS;U;1;756;3;
7210;3579;61980022;61980014;RINCON TEREBINTO;7;Santa Cruz;1;Andres Iba?ez;3;Porongo (Ayacucho);1;Regular;61980022;61980014;RINCON TEREBINTO;R;1;209;3;
7211;10311;80920004;80920036;JUANA AZURDUY DE PADILLA;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920004;80920036;JUANA AZURDUY DE PADILLA;U;1;743;5;
7212;10338;80920032;80920046;SARCO KUCHO;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920032;80920046;SARCO KUCHO;R;1;622;4;
7213;10398;80930057;80930054;WAWA WASI DE CHANGO;3;Cochabamba;6;Arque;1;Arque;2;Alternativa;80930057;80930054;WAWA WASI DE CHANGO;R;1;53;5;
7214;10422;80930081;80930078;SAN JUAN BAUTISTA;3;Cochabamba;6;Arque;1;Arque;2;Alternativa;80930081;80930078;SAN JUAN BAUTISTA;R;2;820;2;
7215;10427;80930086;80930083;ABYA YALA DE PONGO K'ASA;3;Cochabamba;6;Arque;1;Arque;2;Alternativa;80930086;80930083;ABYA YALA DE PONGO K'ASA;R;1;12;4;
7216;7965;80560018;80560021;CIRCA CRUZANI;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;80560018;80560021;CIRCA CRUZANI;R;1;915;9;
7217;10402;80930061;80930058;KALLPA WAWA MACHAJMARCA ARQUE;3;Cochabamba;6;Arque;1;Arque;2;Alternativa;80930061;80930058;KALLPA WAWA MACHAJMARCA ARQUE;R;1;639;5;
7218;10360;80930013;80930013;ESTEBAN ARZE;3;Cochabamba;6;Arque;1;Arque;1;Regular;80930013;80930013;ESTEBAN ARZE;R;1;244;7;
7219;5532;71230043;71230045;CARLOS MONTENEGRO;4;Oruro;1;Cercado;2;Caracollo;1;Regular;71230043;71230045;CARLOS MONTENEGRO;R;1;360;5;
7220;5166;70930068;70930069;JUANA AZURDUY DE PADILLA;3;Cochabamba;6;Arque;1;Arque;1;Regular;70930068;70930069;JUANA AZURDUY DE PADILLA;R;1;845;7;
7221;3580;61980023;61980018;SAN MIGUEL;7;Santa Cruz;1;Andres Iba?ez;3;Porongo (Ayacucho);1;Regular;61980023;61980018;SAN MIGUEL;R;1;20;2;
7222;9925;80870018;80870028;27 DE MAYO;3;Cochabamba;12;Carrasco;1;Totora;1;Regular;80870018;80870028;27 DE MAYO;R;1;96;4;
7223;13968;81940013;81940007;QUIMOME;7;Santa Cruz;5;Chiquitos;1;San Jose de Chiquitos;1;Regular;81940013;81940007;QUIMOME;R;1;457;9;
7224;10394;80930052;80930050;CORAPATA;3;Cochabamba;6;Arque;1;Arque;1;Regular;80930052;80930050;CORAPATA;R;1;577;9;
7225;4957;70870043;70870040;JUAN CAMACHO SALAZAR;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870043;70870040;JUAN CAMACHO SALAZAR;R;1;678;8;
7226;4123;70560009;70560009;SAN JOSE ALTO;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;70560009;70560009;SAN JOSE ALTO;R;1;808;3;
7227;10339;80920033;"80920035;80920048";"RODOLFO MONTAO VALDERRAMA;CAPINOTA";3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920033;80920035;RODOLFO MONTAO VALDERRAMA;U;2;987;1;
7228;10074;80880127;80880129;WAWA UTA DE CHALLA GRANDE A;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880127;80880129;WAWA UTA DE CHALLA GRANDE A;R;1;611;5;
7229;10472;80950020;80950020;VISCACHANI;3;Cochabamba;4;Esteban Arce;1;Tarata;1;Regular;80950020;80950020;VISCACHANI;R;1;837;1;
7230;4965;70870052;70870050;ELIZARDO PEREZ;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870052;70870050;ELIZARDO PEREZ;R;1;352;2;
7231;13983;81940030;81940035;POZO DEL CURA;7;Santa Cruz;5;Chiquitos;1;San Jose de Chiquitos;1;Regular;81940030;81940035;POZO DEL CURA;R;1;372;7;
7232;6607;71940020;71940021;YABARE;7;Santa Cruz;5;Chiquitos;2;Pailon;1;Regular;71940020;71940021;YABARE;R;3;994;3;
7233;10008;80880054;80880056;JACHAPAMPA;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880054;80880056;JACHAPAMPA;R;1;837;1;
7234;10084;80880137;80880139;WAWA WASI DE JACHAPAMPA;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880137;80880139;WAWA WASI DE JACHAPAMPA;R;1;741;4;
7235;9977;80880022;80880022;CHALLA GRANDE;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880022;80880022;CHALLA GRANDE;R;1;763;9;
7236;1488;50950023;70950046;ESTEBAN ANDIA ESCOBAR;3;Cochabamba;4;Esteban Arce;2;Anzaldo;1;Regular;50950023;70950046;ESTEBAN ANDIA ESCOBAR;R;1;884;2;
7237;1484;50950019;50950019;WAWA WASI DE QUECOMA ALTO;3;Cochabamba;4;Esteban Arce;4;Sacabamba;1;Regular;50950019;50950019;WAWA WASI DE QUECOMA ALTO;R;1;40;8;
7238;5496;71230006;71230006;TUPAC AMARU;4;Oruro;1;Cercado;2;Caracollo;1;Regular;71230006;71230006;TUPAC AMARU;R;1;415;7;
7239;10473;80950021;80950021;JATUN COTANI;3;Cochabamba;4;Esteban Arce;1;Tarata;1;Regular;80950021;80950021;JATUN COTANI;R;1;757;8;
7240;4996;70870094;70870102;SAN JOSE;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870094;70870102;SAN JOSE;R;1;619;7;
7241;7966;80560019;80560022;LARUTA CIRCA GRANDE;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;80560019;80560022;LARUTA CIRCA GRANDE;R;1;130;8;
7242;2453;60870001;60870001;FELIX MUOZ VERDUGUEZ;3;Cochabamba;12;Carrasco;3;Pocona;1;Regular;60870001;60870001;FELIX MUOZ VERDUGUEZ;R;1;243;2;
7243;1492;50950027;70950004;WAWA WASI DE PAJCHAPATA LUX;3;Cochabamba;4;Esteban Arce;2;Anzaldo;2;Alternativa;50950027;70950004;WAWA WASI DE PAJCHAPATA LUX;R;1;41;4;
7244;14858;81980657;81981346;CAMBRIDGE COLLEGE;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980657;81981346;CAMBRIDGE COLLEGE;U;3;868;6;
7245;4961;70870047;70870045;21 DE SEPTIEMBRE;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870047;70870045;21 DE SEPTIEMBRE;R;1;469;7;
7246;10110;80880163;80880165;WAWA WASI DE HUAYLLAS;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880163;80880165;WAWA WASI DE HUAYLLAS;R;1;558;0;
7247;1471;50950004;50950004;QUECOMA ALTO;3;Cochabamba;4;Esteban Arce;4;Sacabamba;1;Regular;50950004;50950004;QUECOMA ALTO;R;1;958;4;
7248;10001;80880046;80880048;HUAYLLAS;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880046;80880048;HUAYLLAS;R;1;329;7;
7249;6730;71980021;71980023;VILLA ALBA;7;Santa Cruz;1;Andres Iba?ez;2;Cotoca;1;Regular;71980021;71980023;VILLA ALBA;R;1;64;1;
7250;845;40850004;"40850004;40850010";"GUSTAVO GARCIA PEREIRA;RENE PANOSO LARA";3;Cochabamba;14;Punata;5;Cuchumuela (V. G.Villarroel);1;Regular;40850004;40850004;GUSTAVO GARCIA PEREIRA;R;1;164;3;
7251;10460;80950008;80950007;JUAN VENA;3;Cochabamba;4;Esteban Arce;1;Tarata;1;Regular;80950008;80950007;JUAN VENA;R;1;424;9;
7252;10468;80950016;80950015;TAILACA;3;Cochabamba;4;Esteban Arce;1;Tarata;1;Regular;80950016;80950015;TAILACA;R;1;198;3;
7253;10082;80880135;80880137;WAWA UTA DE MUJLLY;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880135;80880137;WAWA UTA DE MUJLLY;R;1;468;7;
7254;10026;80880072;80880076;MUJLLI;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880072;80880076;MUJLLI;R;1;694;7;
7255;10063;80880116;80880105;CHUUCHUUNI;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880116;80880105;CHUUCHUUNI;R;1;467;7;
7256;10365;80930018;80930018;SIHUAYLLACU;3;Cochabamba;6;Arque;1;Arque;1;Regular;80930018;80930018;SIHUAYLLACU;R;5;332;3;
7257;1377;50850002;50850002;SAN FRANCISCO;3;Cochabamba;14;Punata;2;Villa Rivero;1;Regular;50850002;50850002;SAN FRANCISCO;R;1;966;9;
7258;2460;60870009;60870009;PASCUAL NOGALES;3;Cochabamba;12;Carrasco;3;Pocona;1;Regular;60870009;60870009;PASCUAL NOGALES;R;1;179;2;
7259;11439;81230051;81230051;SIMON BOLIVAR DE UNTAVI;4;Oruro;1;Cercado;3;Soracachi;1;Regular;81230051;81230051;SIMON BOLIVAR DE UNTAVI;R;1;655;1;
7260;5531;71230042;71230044;GENOVEVA RIOS;4;Oruro;1;Cercado;2;Caracollo;1;Regular;71230042;71230044;GENOVEVA RIOS;R;1;561;8;
7261;10118;80880171;80880173;TAPACARI;3;Cochabamba;11;Tapacari;1;Tapacari;2;Alternativa;80880171;80880173;TAPACARI;R;1;479;6;
7262;10013;80880059;80880063;KJARKAS;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880059;80880063;KJARKAS;R;1;319;4;
7263;2370;60710048;60710049;MALLCUCHUSI;2;La Paz;3;Pacajes;3;Calacoto;1;Regular;60710048;60710049;MALLCUCHUSI;R;1;162;1;
7264;10309;80920002;"80920033;80920049";"ALFREDO JACOBS;MARIA ANTONIA BANDRES";3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920002;80920033;ALFREDO JACOBS;R;2;89;5;
7265;14442;81980160;81980097;SAN LORENZO A;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980160;81980097;SAN LORENZO A;R;1;248;3;
7266;10089;80880142;80880144;WAWA WASI DE JAPO KHASA A;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880142;80880144;WAWA WASI DE JAPO KHASA A;R;1;570;2;
7267;4132;70560018;70560018;UNION TOLAR;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;70560018;70560018;UNION TOLAR;R;1;534;9;
7268;10347;80920042;80920043;WACA PLAS;3;Cochabamba;9;Quillacollo;2;Sipe Sipe;1;Regular;80920042;80920043;WACA PLAS;R;1;426;1;
7269;10344;80920038;80920034;OSCAR UNZAGA DE LA VEGA;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920038;80920034;OSCAR UNZAGA DE LA VEGA;R;2;285;7;
7270;1500;50950035;50950033;WAWA WASI DE QUECOMA;3;Cochabamba;4;Esteban Arce;4;Sacabamba;1;Regular;50950035;50950033;WAWA WASI DE QUECOMA;R;1;833;4;
7271;1489;50950024;70950005;VICENTE CARVALLO;3;Cochabamba;4;Esteban Arce;2;Anzaldo;1;Regular;50950024;70950005;VICENTE CARVALLO;R;1;764;5;
7272;4945;70870029;70870024;SAN MIGUEL;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870029;70870024;SAN MIGUEL;R;1;684;3;
7273;7982;80560043;80560049;VILLA PAMPA;2;La Paz;18;Gualberto Villarroe;1;San Pedro de Curahuara;1;Regular;80560043;80560049;VILLA PAMPA;R;1;299;2;
7274;4134;70560020;70560020;GUALBERTO VILLARROEL;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;70560020;70560020;GUALBERTO VILLARROEL;R;1;832;6;
7275;11265;81200014;81200014;ANTOFAGASTA;4;Oruro;4;Sajama;1;Curahuara de Carangas;1;Regular;81200014;81200014;ANTOFAGASTA;R;1;893;3;
7276;7964;80560016;80560019;SIMON BOLIVAR DE THOLA WILLQUE;2;La Paz;18;Gualberto Villarroe;1;San Pedro de Curahuara;1;Regular;80560016;80560019;SIMON BOLIVAR DE THOLA WILLQUE;R;1;55;8;
7277;10096;80880149;80880150;WAWA WASI JAPO KHASA B;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880149;80880150;WAWA WASI JAPO KHASA B;R;1;810;5;
7278;4127;70560013;70560013;UNUPATA;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;70560013;70560013;UNUPATA;R;1;597;5;
7279;14964;81980764;81981480;EL PARAISO;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980764;81981480;EL PARAISO;U;1;938;4;
7280;9983;80880028;80880030;JAPO;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880028;80880030;JAPO;R;1;999;1;
7281;10122;80880175;80880177;MARIO MERCADO VACA GUZMAN;3;Cochabamba;6;Arque;1;Arque;1;Regular;80880175;80880177;MARIO MERCADO VACA GUZMAN;R;3;495;9;
7282;6723;71980014;71980027;ENRIQUE QUINTELA TABORGA;7;Santa Cruz;1;Andres Iba?ez;2;Cotoca;1;Regular;71980014;71980027;ENRIQUE QUINTELA TABORGA;R;1;277;6;
7283;14001;81950014;81950027;IZAMA II;7;Santa Cruz;4;Ichilo;1;Buena Vista;1;Regular;81950014;81950027;IZAMA II;R;1;413;3;
7284;3582;61980025;61980015;SANTA FE DE AMBORO;7;Santa Cruz;4;Ichilo;1;Buena Vista;1;Regular;61980025;61980015;SANTA FE DE AMBORO;R;1;783;10;
7285;4953;70870037;70870034;LADISLAO CABRERA;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870037;70870034;LADISLAO CABRERA;R;1;401;7;
7286;4995;70870093;70870101;LA CAPILLA;3;Cochabamba;12;Carrasco;2;Pojo;1;Regular;70870093;70870101;LA CAPILLA;R;1;182;1;
7287;10379;80930033;80930033;MARIA JOSEFA MUJIA;3;Cochabamba;6;Arque;1;Arque;1;Regular;80930033;80930033;MARIA JOSEFA MUJIA;R;1;942;7;
7288;14487;81980209;81980402;NORTE KM. 9;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980209;81980402;NORTE KM. 9;U;1;322;3;
7289;6727;71980018;71980026;FIDEL SAUCEDO SEVILLA;7;Santa Cruz;1;Andres Iba?ez;2;Cotoca;1;Regular;71980018;71980026;FIDEL SAUCEDO SEVILLA;R;1;453;9;
7290;10073;80880126;80880128;WAWA UTA DE CHALLA GRANDE B;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880126;80880128;WAWA UTA DE CHALLA GRANDE B;R;1;42;5;
7291;4886;70850010;70850010;RENE BARRIENTOS ORTUO;3;Cochabamba;14;Punata;2;Villa Rivero;1;Regular;70850010;70850010;RENE BARRIENTOS ORTUO;R;1;741;4;
7292;4890;70850015;50850003;CHARAGOSI;3;Cochabamba;14;Punata;2;Villa Rivero;1;Regular;70850015;50850003;CHARAGOSI;R;1;986;8;
7293;4133;70560019;70560019;CAYLLACHURO;2;La Paz;18;Gualberto Villarroe;2;Papel Pampa;1;Regular;70560019;70560019;CAYLLACHURO;R;1;126;6;
7294;10012;80880058;80880061;KALLANI CENTRO;3;Cochabamba;11;Tapacari;1;Tapacari;1;Regular;80880058;80880061;KALLANI CENTRO;R;1;375;5;
7295;7984;80560045;80560047;UNIFICADA CHUA NORTE;2;La Paz;18;Gualberto Villarroe;1;San Pedro de Curahuara;1;Regular;80560045;80560047;UNIFICADA CHUA NORTE;R;1;245;4;
7296;9932;80870026;80870039;TINKI LAGUNA;3;Cochabamba;12;Carrasco;1;Totora;1;Regular;80870026;80870039;TINKI LAGUNA;R;1;127;3;
7297;6604;71940016;71940006;NUESTRA SEORA DE LA SOLEDAD;7;Santa Cruz;5;Chiquitos;2;Pailon;1;Regular;71940016;71940006;NUESTRA SEORA DE LA SOLEDAD;R;1;158;2;
7298;2368;60710046;60710047;QACHURO;2;La Paz;3;Pacajes;3;Calacoto;1;Regular;60710046;60710047;QACHURO;R;1;381;2;
7299;10324;80920018;80920016;MARCAVI;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920018;80920016;MARCAVI;R;1;500;0;
7300;9911;80870004;80870009;CAADA HORNILLOS;3;Cochabamba;12;Carrasco;1;Totora;1;Regular;80870004;80870009;CAADA HORNILLOS;R;1;590;7;
7301;14478;81980199;81980163;CLARA SERRANO;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980199;81980163;CLARA SERRANO;R;1;315;10;
7302;9910;80870003;80870008;COLUYO GRANDE;3;Cochabamba;12;Carrasco;1;Totora;1;Regular;80870003;80870008;COLUYO GRANDE;R;1;44;3;
7303;10318;80920012;80920011;CORRAL MAYU;3;Cochabamba;7;Capinota;1;Capinota;1;Regular;80920012;80920011;CORRAL MAYU;R;1;217;2;
7304;14556;81980288;81980401;VILLA PRIMAVERA;7;Santa Cruz;1;Andres Iba?ez;1;Santa Cruz de la Sierra;1;Regular;81980288;81980401;VILLA PRIMAVERA;U;1;798;2;
